x y1 y2 y3 y4 y5 y6
0	1	0	0	0	0	0
0.0101000000000000	0.920824405672891	0.0783593510866238	0.000816243240485665	0	0	0
0.0202000000000000	0.844913784307724	0.151821242730334	0.00326497296194266	0	0	0
0.0303000000000000	0.772268135904500	0.220385674931129	0.00734618916437098	0	0	0
0.0404000000000000	0.702887460463218	0.284052647689011	0.0130598918477706	0	0	0
0.0505000000000000	0.636771757983879	0.342822161003979	0.0204060810121416	0	0	0
0.0606000000000000	0.573921028466483	0.396694214876033	0.0293847566574839	0	0	0
0.0707000000000000	0.514335271911030	0.445668809305173	0.0399959187837976	0	0	0
0.0808000000000000	0.458014488317519	0.489745944291399	0.0522395673910826	0	0	0
0.0909000000000000	0.404958677685950	0.528925619834711	0.0661157024793388	0	0	0
0.101000000000000	0.355167840016325	0.563207835935109	0.0816243240485665	0	0	0
0.111100000000000	0.308641975308642	0.592592592592593	0.0987654320987654	0	0	0
0.121200000000000	0.265381083562902	0.617079889807163	0.117539026629936	0	0	0
0.131300000000000	0.225385164779104	0.636669727578819	0.137945107642077	0	0	0
0.141400000000000	0.188654218957249	0.651362105907560	0.159983675135190	0	0	0
0.151500000000000	0.155188246097337	0.661157024793388	0.183654729109275	0	0	0
0.161600000000000	0.124987246199367	0.666054484236302	0.208958269564330	0	0	0
0.171700000000000	0.0980512192633405	0.666054484236302	0.235894296500357	0	0	0
0.181800000000000	0.0743801652892562	0.661157024793388	0.264462809917355	0	0	0
0.191900000000000	0.0539740842771146	0.651362105907560	0.294663809815325	0	0	0
0.202000000000000	0.0368329762269156	0.636669727578819	0.326497296194266	0	0	0
0.212100000000000	0.0229568411386593	0.617079889807163	0.359963269054178	0	0	0
0.222200000000000	0.0123456790123457	0.592592592592593	0.395061728395062	0	0	0
0.232300000000000	0.00499948984797470	0.563207835935109	0.431792674216917	0	0	0
0.242400000000000	0.000918273645546371	0.528925619834711	0.470156106519743	0	0	0
0.252500000000000	0	0.489950005101520	0.509998979695949	5.10152025303547e-05	0	0
0.262600000000000	0	0.450770329558208	0.547954290378533	0.00127538006325886	0	0
0.272700000000000	0	0.413223140495868	0.582644628099174	0.00413223140495867	0	0
0.282800000000000	0	0.377308437914499	0.614069992857872	0.00862156922762983	0	0
0.292900000000000	0	0.343026221814101	0.642230384654627	0.0147433935312723	0	0
0.303000000000000	0	0.310376492194674	0.667125803489440	0.0224977043158861	0	0
0.313100000000000	0	0.279359249056219	0.688756249362310	0.0318845015814713	0	0
0.323200000000000	0	0.249974492398735	0.707121722273237	0.0429037853280278	0	0
0.333300000000000	0	0.222222222222222	0.722222222222222	0.0555555555555555	0	0
0.343400000000000	0	0.196102438526681	0.734057749209264	0.0698398122640547	0	0
0.353500000000000	0	0.171615141312111	0.742628303234364	0.0857565554535252	0	0
0.363600000000000	0	0.148760330578512	0.747933884297521	0.103305785123967	0	0
0.373700000000000	0	0.127538006325885	0.749974492398735	0.122487501275380	0	0
0.383800000000000	0	0.107948168554229	0.748750127538006	0.143301703907764	0	0
0.393900000000000	0	0.0899908172635446	0.744260789715335	0.165748393021120	0	0
0.404000000000000	0	0.0736659524538313	0.736506478930721	0.189827568615447	0	0
0.414100000000000	0	0.0589735741250893	0.725487195184165	0.215539230690746	0	0
0.424200000000000	0	0.0459136822773186	0.711202938475666	0.242883379247016	0	0
0.434300000000000	0	0.0344862769105193	0.693653708805224	0.271860014284257	0	0
0.444400000000000	0	0.0246913580246914	0.672839506172840	0.302469135802469	0	0
0.454500000000000	0	0.0165289256198347	0.648760330578513	0.334710743801653	0	0
0.464600000000000	0	0.00999897969594940	0.621416182022243	0.368584838281808	0	0
0.474700000000000	0	0.00510152025303540	0.590807060504030	0.404091419242934	0	0
0.484800000000000	0	0.00183654729109274	0.556932966023875	0.441230486685032	0	0
0.494900000000000	0	0.000204060810121414	0.519793898581777	0.480002040608101	0	0
