2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 
2.006409e+01, 2.008370e+01, 2.010918e+01, 2.014189e+01, 2.018253e+01, 2.022836e+01, 2.026532e+01, 2.025494e+01, 2.015136e+01, 2.004282e+01, 
2.012818e+01, 2.016741e+01, 2.021835e+01, 2.028378e+01, 2.036506e+01, 2.045672e+01, 2.053065e+01, 2.050988e+01, 2.030272e+01, 2.008565e+01, 
2.019227e+01, 2.025111e+01, 2.032753e+01, 2.042566e+01, 2.054760e+01, 2.068508e+01, 2.079597e+01, 2.076482e+01, 2.045408e+01, 2.012847e+01, 
2.025636e+01, 2.033481e+01, 2.043671e+01, 2.056755e+01, 2.073013e+01, 2.091344e+01, 2.106130e+01, 2.101976e+01, 2.060544e+01, 2.017130e+01, 
2.032045e+01, 2.041851e+01, 2.054588e+01, 2.070944e+01, 2.091266e+01, 2.114181e+01, 2.132662e+01, 2.127470e+01, 2.075680e+01, 2.021412e+01, 
2.038454e+01, 2.050222e+01, 2.065506e+01, 2.085133e+01, 2.109519e+01, 2.137017e+01, 2.159195e+01, 2.152964e+01, 2.090816e+01, 2.025695e+01, 
2.044863e+01, 2.058592e+01, 2.076424e+01, 2.099321e+01, 2.127772e+01, 2.159853e+01, 2.185727e+01, 2.178458e+01, 2.105952e+01, 2.029977e+01, 
2.051272e+01, 2.066962e+01, 2.087342e+01, 2.113510e+01, 2.146026e+01, 2.182689e+01, 2.212260e+01, 2.203952e+01, 2.121088e+01, 2.034260e+01, 
2.057681e+01, 2.075332e+01, 2.098259e+01, 2.127699e+01, 2.164279e+01, 2.205525e+01, 2.238792e+01, 2.229446e+01, 2.136224e+01, 2.038542e+01, 
2.064090e+01, 2.083703e+01, 2.109177e+01, 2.141888e+01, 2.182532e+01, 2.228361e+01, 2.265325e+01, 2.254940e+01, 2.151360e+01, 2.042824e+01, 
2.070499e+01, 2.092073e+01, 2.120095e+01, 2.156077e+01, 2.200785e+01, 2.251197e+01, 2.291857e+01, 2.280434e+01, 2.166496e+01, 2.047107e+01, 
2.076908e+01, 2.100443e+01, 2.131012e+01, 2.170265e+01, 2.219038e+01, 2.274033e+01, 2.318390e+01, 2.305928e+01, 2.181632e+01, 2.051389e+01, 
2.083317e+01, 2.108813e+01, 2.141930e+01, 2.184454e+01, 2.237292e+01, 2.296869e+01, 2.344922e+01, 2.331422e+01, 2.196768e+01, 2.055672e+01, 
