0, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 
1.666944e-07, 2.001643e+01, 2.002661e+01, 2.004249e+01, 2.006624e+01, 2.009909e+01, 2.013772e+01, 2.016694e+01, 2.015979e+01, 2.014096e+01, 2.009527e+01, 
3.333889e-07, 2.003287e+01, 2.005323e+01, 2.008499e+01, 2.013249e+01, 2.019819e+01, 2.027545e+01, 2.033391e+01, 2.031960e+01, 2.028193e+01, 2.019054e+01, 
5.000833e-07, 2.004930e+01, 2.007984e+01, 2.012749e+01, 2.019873e+01, 2.029729e+01, 2.041320e+01, 2.050089e+01, 2.047943e+01, 2.042291e+01, 2.028582e+01, 
6.667778e-07, 2.006573e+01, 2.010646e+01, 2.016998e+01, 2.026498e+01, 2.039640e+01, 2.055095e+01, 2.066788e+01, 2.063927e+01, 2.056391e+01, 2.038111e+01, 
8.334722e-07, 2.008216e+01, 2.013307e+01, 2.021248e+01, 2.033123e+01, 2.049552e+01, 2.068872e+01, 2.083490e+01, 2.079914e+01, 2.070492e+01, 2.047640e+01, 
1.000167e-06, 2.009860e+01, 2.015969e+01, 2.025498e+01, 2.039749e+01, 2.059464e+01, 2.082650e+01, 2.100194e+01, 2.095901e+01, 2.084594e+01, 2.057170e+01, 
1.166861e-06, 2.011503e+01, 2.018630e+01, 2.029748e+01, 2.046374e+01, 2.069377e+01, 2.096429e+01, 2.116899e+01, 2.111891e+01, 2.098698e+01, 2.066701e+01, 
1.333556e-06, 2.013146e+01, 2.021292e+01, 2.033998e+01, 2.053000e+01, 2.079290e+01, 2.110209e+01, 2.133606e+01, 2.127882e+01, 2.112803e+01, 2.076233e+01, 
1.500250e-06, 2.014789e+01, 2.023953e+01, 2.038248e+01, 2.059626e+01, 2.089204e+01, 2.123991e+01, 2.150315e+01, 2.143875e+01, 2.126910e+01, 2.085765e+01, 
1.666944e-06, 2.016433e+01, 2.026615e+01, 2.042498e+01, 2.066252e+01, 2.099118e+01, 2.137774e+01, 2.167026e+01, 2.159870e+01, 2.141018e+01, 2.095298e+01, 
1.833639e-06, 2.018076e+01, 2.029277e+01, 2.046748e+01, 2.072879e+01, 2.109033e+01, 2.151558e+01, 2.183739e+01, 2.175866e+01, 2.155127e+01, 2.104832e+01, 
2.000333e-06, 2.019719e+01, 2.031938e+01, 2.050998e+01, 2.079505e+01, 2.118948e+01, 2.165343e+01, 2.200453e+01, 2.191864e+01, 2.169238e+01, 2.114366e+01, 
2.167028e-06, 2.021362e+01, 2.034600e+01, 2.055249e+01, 2.086132e+01, 2.128864e+01, 2.179129e+01, 2.217169e+01, 2.207864e+01, 2.183350e+01, 2.123901e+01, 
2.333722e-06, 2.023006e+01, 2.037262e+01, 2.059499e+01, 2.092759e+01, 2.138781e+01, 2.192916e+01, 2.233888e+01, 2.223865e+01, 2.197463e+01, 2.133437e+01, 
2.500417e-06, 2.024649e+01, 2.039923e+01, 2.063750e+01, 2.099387e+01, 2.148698e+01, 2.206705e+01, 2.250608e+01, 2.239868e+01, 2.211578e+01, 2.142974e+01, 
2.667111e-06, 2.026292e+01, 2.042585e+01, 2.068000e+01, 2.106014e+01, 2.158616e+01, 2.220495e+01, 2.267330e+01, 2.255873e+01, 2.225694e+01, 2.152511e+01, 
2.833806e-06, 2.027936e+01, 2.045247e+01, 2.072251e+01, 2.112642e+01, 2.168534e+01, 2.234286e+01, 2.284053e+01, 2.271879e+01, 2.239812e+01, 2.162049e+01, 
3.000500e-06, 2.029579e+01, 2.047909e+01, 2.076502e+01, 2.119270e+01, 2.178453e+01, 2.248078e+01, 2.300779e+01, 2.287888e+01, 2.253931e+01, 2.171588e+01, 
3.167195e-06, 2.031222e+01, 2.050570e+01, 2.080752e+01, 2.125898e+01, 2.188373e+01, 2.261871e+01, 2.317506e+01, 2.303897e+01, 2.268051e+01, 2.181127e+01, 
3.333889e-06, 2.032865e+01, 2.053232e+01, 2.085003e+01, 2.132527e+01, 2.198293e+01, 2.275666e+01, 2.334235e+01, 2.319909e+01, 2.282172e+01, 2.190667e+01, 
