0, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 
1.666944e-07, 2.004241e+01, 2.009481e+01, 2.016383e+01, 2.013627e+01, 
3.333889e-07, 2.008482e+01, 2.018962e+01, 2.032768e+01, 2.027255e+01, 
5.000833e-07, 2.012723e+01, 2.028443e+01, 2.049154e+01, 2.040884e+01, 
6.667778e-07, 2.016964e+01, 2.037925e+01, 2.065542e+01, 2.054515e+01, 
8.334722e-07, 2.021205e+01, 2.047408e+01, 2.081932e+01, 2.068147e+01, 
1.000167e-06, 2.025446e+01, 2.056891e+01, 2.098324e+01, 2.081780e+01, 
1.166861e-06, 2.029687e+01, 2.066375e+01, 2.114718e+01, 2.095415e+01, 
1.333556e-06, 2.033929e+01, 2.075859e+01, 2.131113e+01, 2.109050e+01, 
1.500250e-06, 2.038170e+01, 2.085344e+01, 2.147510e+01, 2.122688e+01, 
1.666944e-06, 2.042412e+01, 2.094829e+01, 2.163909e+01, 2.136326e+01, 
1.833639e-06, 2.046653e+01, 2.104315e+01, 2.180310e+01, 2.149965e+01, 
2.000333e-06, 2.050895e+01, 2.113801e+01, 2.196712e+01, 2.163606e+01, 
2.167028e-06, 2.055137e+01, 2.123288e+01, 2.213117e+01, 2.177248e+01, 
2.333722e-06, 2.059378e+01, 2.132776e+01, 2.229523e+01, 2.190892e+01, 
2.500417e-06, 2.063620e+01, 2.142264e+01, 2.245930e+01, 2.204536e+01, 
2.667111e-06, 2.067862e+01, 2.151752e+01, 2.262340e+01, 2.218182e+01, 
2.833806e-06, 2.072104e+01, 2.161241e+01, 2.278751e+01, 2.231829e+01, 
3.000500e-06, 2.076347e+01, 2.170731e+01, 2.295164e+01, 2.245478e+01, 
3.167195e-06, 2.080589e+01, 2.180221e+01, 2.311579e+01, 2.259128e+01, 
3.333889e-06, 2.084831e+01, 2.189711e+01, 2.327996e+01, 2.272778e+01, 
3.500583e-06, 2.089074e+01, 2.199203e+01, 2.344414e+01, 2.286431e+01, 
3.667278e-06, 2.093316e+01, 2.208694e+01, 2.360834e+01, 2.300084e+01, 
3.833972e-06, 2.097559e+01, 2.218186e+01, 2.377256e+01, 2.313739e+01, 
4.000667e-06, 2.101801e+01, 2.227679e+01, 2.393680e+01, 2.327395e+01, 
4.167361e-06, 2.106044e+01, 2.237172e+01, 2.410105e+01, 2.341052e+01, 
4.334056e-06, 2.110287e+01, 2.246666e+01, 2.426533e+01, 2.354711e+01, 
4.500750e-06, 2.114530e+01, 2.256161e+01, 2.442962e+01, 2.368371e+01, 
4.667445e-06, 2.118773e+01, 2.265655e+01, 2.459393e+01, 2.382032e+01, 
4.834139e-06, 2.123016e+01, 2.275151e+01, 2.475825e+01, 2.395694e+01, 
5.000833e-06, 2.127259e+01, 2.284647e+01, 2.492260e+01, 2.409358e+01, 
5.167528e-06, 2.131502e+01, 2.294143e+01, 2.508696e+01, 2.423023e+01, 
5.334222e-06, 2.135745e+01, 2.303640e+01, 2.525134e+01, 2.436689e+01, 
5.500917e-06, 2.139989e+01, 2.313138e+01, 2.541573e+01, 2.450357e+01, 
5.667611e-06, 2.144232e+01, 2.322636e+01, 2.558015e+01, 2.464025e+01, 
5.834306e-06, 2.148476e+01, 2.332134e+01, 2.574458e+01, 2.477695e+01, 
6.001000e-06, 2.152719e+01, 2.341634e+01, 2.590903e+01, 2.491367e+01, 
6.167695e-06, 2.156963e+01, 2.351133e+01, 2.607350e+01, 2.505039e+01, 
