0, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 
1.000100e-07, 2.001877e+01, 2.003042e+01, 2.004861e+01, 2.007586e+01, 2.011368e+01, 2.015829e+01, 2.019208e+01, 2.018333e+01, 2.016022e+01, 2.010390e+01, 
2.000200e-07, 2.003752e+01, 2.006080e+01, 2.009717e+01, 2.015165e+01, 2.022724e+01, 2.031643e+01, 2.038398e+01, 2.036649e+01, 2.032028e+01, 2.020771e+01, 
3.000300e-07, 2.005626e+01, 2.009116e+01, 2.014568e+01, 2.022736e+01, 2.034070e+01, 2.047442e+01, 2.057569e+01, 2.054947e+01, 2.048019e+01, 2.031141e+01, 
4.000400e-07, 2.007497e+01, 2.012149e+01, 2.019414e+01, 2.030300e+01, 2.045404e+01, 2.063225e+01, 2.076722e+01, 2.073227e+01, 2.063995e+01, 2.041501e+01, 
5.000500e-07, 2.009367e+01, 2.015178e+01, 2.024255e+01, 2.037857e+01, 2.056727e+01, 2.078993e+01, 2.095857e+01, 2.091490e+01, 2.079955e+01, 2.051851e+01, 
6.000600e-07, 2.011234e+01, 2.018205e+01, 2.029092e+01, 2.045405e+01, 2.068039e+01, 2.094746e+01, 2.114973e+01, 2.109735e+01, 2.095900e+01, 2.062191e+01, 
7.000700e-07, 2.013100e+01, 2.021228e+01, 2.033923e+01, 2.052947e+01, 2.079340e+01, 2.110483e+01, 2.134070e+01, 2.127963e+01, 2.111829e+01, 2.072521e+01, 
8.000800e-07, 2.014964e+01, 2.024249e+01, 2.038750e+01, 2.060480e+01, 2.090630e+01, 2.126205e+01, 2.153150e+01, 2.146173e+01, 2.127743e+01, 2.082841e+01, 
9.000900e-07, 2.016826e+01, 2.027266e+01, 2.043572e+01, 2.068007e+01, 2.101908e+01, 2.141912e+01, 2.172211e+01, 2.164366e+01, 2.143641e+01, 2.093151e+01, 
1.000100e-06, 2.018686e+01, 2.030281e+01, 2.048389e+01, 2.075526e+01, 2.113176e+01, 2.157603e+01, 2.191253e+01, 2.182541e+01, 2.159525e+01, 2.103450e+01, 
1.100110e-06, 2.020545e+01, 2.033292e+01, 2.053201e+01, 2.083037e+01, 2.124432e+01, 2.173279e+01, 2.210278e+01, 2.200698e+01, 2.175392e+01, 2.113740e+01, 
1.200120e-06, 2.022401e+01, 2.036300e+01, 2.058009e+01, 2.090541e+01, 2.135677e+01, 2.188940e+01, 2.229283e+01, 2.218838e+01, 2.191245e+01, 2.124020e+01, 
1.300130e-06, 2.024256e+01, 2.039305e+01, 2.062811e+01, 2.098037e+01, 2.146911e+01, 2.204586e+01, 2.248271e+01, 2.236960e+01, 2.207082e+01, 2.134289e+01, 
1.400140e-06, 2.026108e+01, 2.042308e+01, 2.067609e+01, 2.105526e+01, 2.158134e+01, 2.220216e+01, 2.267240e+01, 2.255065e+01, 2.222903e+01, 2.144549e+01, 
1.500150e-06, 2.027959e+01, 2.045307e+01, 2.072402e+01, 2.113007e+01, 2.169346e+01, 2.235830e+01, 2.286191e+01, 2.273152e+01, 2.238709e+01, 2.154799e+01, 
1.600160e-06, 2.029808e+01, 2.048303e+01, 2.077190e+01, 2.120481e+01, 2.180546e+01, 2.251430e+01, 2.305123e+01, 2.291221e+01, 2.254500e+01, 2.165038e+01, 
1.700170e-06, 2.031655e+01, 2.051296e+01, 2.081973e+01, 2.127947e+01, 2.191736e+01, 2.267014e+01, 2.324037e+01, 2.309273e+01, 2.270275e+01, 2.175267e+01, 
1.800180e-06, 2.033500e+01, 2.054286e+01, 2.086752e+01, 2.135406e+01, 2.202914e+01, 2.282583e+01, 2.342932e+01, 2.327308e+01, 2.286035e+01, 2.185487e+01, 
1.900190e-06, 2.035343e+01, 2.057273e+01, 2.091525e+01, 2.142857e+01, 2.214081e+01, 2.298136e+01, 2.361810e+01, 2.345325e+01, 2.301780e+01, 2.195696e+01, 
2.000200e-06, 2.037184e+01, 2.060257e+01, 2.096294e+01, 2.150301e+01, 2.225238e+01, 2.313675e+01, 2.380668e+01, 2.363324e+01, 2.317509e+01, 2.205895e+01, 
