0, 5.496673e+07, 
1.666944e-07, 5.496701e+07, 
3.333889e-07, 5.496729e+07, 
5.000833e-07, 5.496756e+07, 
6.667778e-07, 5.496783e+07, 
8.334722e-07, 5.496810e+07, 
1.000167e-06, 5.496837e+07, 
1.166861e-06, 5.496863e+07, 
1.333556e-06, 5.496890e+07, 
1.500250e-06, 5.496916e+07, 
1.666944e-06, 5.496942e+07, 
1.833639e-06, 5.496968e+07, 
2.000333e-06, 5.496993e+07, 
2.167028e-06, 5.497019e+07, 
2.333722e-06, 5.497044e+07, 
2.500417e-06, 5.497069e+07, 
2.667111e-06, 5.497094e+07, 
2.833806e-06, 5.497118e+07, 
3.000500e-06, 5.497143e+07, 
3.167195e-06, 5.497167e+07, 
3.333889e-06, 5.497191e+07, 
3.500583e-06, 5.497215e+07, 
3.667278e-06, 5.497239e+07, 
3.833972e-06, 5.497262e+07, 
4.000667e-06, 5.497285e+07, 
4.167361e-06, 5.497308e+07, 
4.334056e-06, 5.497331e+07, 
4.500750e-06, 5.497354e+07, 
4.667445e-06, 5.497377e+07, 
4.834139e-06, 5.497399e+07, 
5.000833e-06, 5.497421e+07, 
5.167528e-06, 5.497443e+07, 
5.334222e-06, 5.497465e+07, 
5.500917e-06, 5.497486e+07, 
5.667611e-06, 5.497508e+07, 
5.834306e-06, 5.497529e+07, 
6.001000e-06, 5.497550e+07, 
6.167695e-06, 5.497571e+07, 
6.334389e-06, 5.497591e+07, 
6.501084e-06, 5.497612e+07, 
6.667778e-06, 5.497632e+07, 
6.834472e-06, 5.497652e+07, 
7.001167e-06, 5.497672e+07, 
7.167861e-06, 5.497691e+07, 
7.334556e-06, 5.497711e+07, 
7.501250e-06, 5.497730e+07, 
7.667945e-06, 5.497749e+07, 
7.834639e-06, 5.497768e+07, 
8.001334e-06, 5.497787e+07, 
8.168028e-06, 5.497805e+07, 
8.334722e-06, 5.497823e+07, 
8.501417e-06, 5.497842e+07, 
8.668111e-06, 5.497860e+07, 
8.834806e-06, 5.497877e+07, 
9.001500e-06, 5.497895e+07, 
9.168195e-06, 5.497912e+07, 
9.334889e-06, 5.497929e+07, 
9.501584e-06, 5.497946e+07, 
9.668278e-06, 5.497963e+07, 
9.834972e-06, 5.497980e+07, 
1.000167e-05, 5.497996e+07, 
1.016836e-05, 5.498012e+07, 
1.033506e-05, 5.498028e+07, 
1.050175e-05, 5.498044e+07, 
1.066844e-05, 5.498060e+07, 
1.083514e-05, 5.498075e+07, 
1.100183e-05, 5.498090e+07, 
1.116853e-05, 5.498105e+07, 
1.133522e-05, 5.498120e+07, 
1.150192e-05, 5.498135e+07, 
1.166861e-05, 5.498150e+07, 
1.183531e-05, 5.498164e+07, 
1.200200e-05, 5.498178e+07, 
1.216869e-05, 5.498192e+07, 
1.233539e-05, 5.498206e+07, 
1.250208e-05, 5.498219e+07, 
1.266878e-05, 5.498232e+07, 
1.283547e-05, 5.498246e+07, 
1.300217e-05, 5.498259e+07, 
1.316886e-05, 5.498271e+07, 
1.333556e-05, 5.498284e+07, 
1.350225e-05, 5.498296e+07, 
1.366894e-05, 5.498309e+07, 
1.383564e-05, 5.498321e+07, 
1.400233e-05, 5.498332e+07, 
1.416903e-05, 5.498344e+07, 
1.433572e-05, 5.498356e+07, 
1.450242e-05, 5.498367e+07, 
1.466911e-05, 5.498378e+07, 
1.483581e-05, 5.498389e+07, 
1.500250e-05, 5.498399e+07, 
1.516919e-05, 5.498410e+07, 
1.533589e-05, 5.498420e+07, 
1.550258e-05, 5.498430e+07, 
1.566928e-05, 5.498440e+07, 
1.583597e-05, 5.498450e+07, 
1.600267e-05, 5.498460e+07, 
1.616936e-05, 5.498469e+07, 
1.633606e-05, 5.498478e+07, 
1.650275e-05, 5.498487e+07, 
1.666944e-05, 5.498496e+07, 
1.683614e-05, 5.498505e+07, 
1.700283e-05, 5.498513e+07, 
1.716953e-05, 5.498521e+07, 
1.733622e-05, 5.498529e+07, 
1.750292e-05, 5.498537e+07, 
1.766961e-05, 5.498545e+07, 
1.783631e-05, 5.498552e+07, 
1.800300e-05, 5.498560e+07, 
1.816969e-05, 5.498567e+07, 
1.833639e-05, 5.498574e+07, 
1.850308e-05, 5.498580e+07, 
1.866978e-05, 5.498587e+07, 
1.883647e-05, 5.498593e+07, 
1.900317e-05, 5.498599e+07, 
1.916986e-05, 5.498605e+07, 
1.933656e-05, 5.498611e+07, 
1.950325e-05, 5.498617e+07, 
1.966994e-05, 5.498622e+07, 
1.983664e-05, 5.498627e+07, 
2.000333e-05, 5.498632e+07, 
2.017003e-05, 5.498637e+07, 
2.033672e-05, 5.498642e+07, 
2.050342e-05, 5.498646e+07, 
2.067011e-05, 5.498651e+07, 
2.083681e-05, 5.498655e+07, 
2.100350e-05, 5.498659e+07, 
2.117020e-05, 5.498662e+07, 
2.133689e-05, 5.498666e+07, 
2.150358e-05, 5.498669e+07, 
2.167028e-05, 5.498672e+07, 
2.183697e-05, 5.498675e+07, 
2.200367e-05, 5.498678e+07, 
2.217036e-05, 5.498681e+07, 
2.233706e-05, 5.498683e+07, 
2.250375e-05, 5.498685e+07, 
2.267045e-05, 5.498687e+07, 
2.283714e-05, 5.498689e+07, 
2.300383e-05, 5.498691e+07, 
2.317053e-05, 5.498692e+07, 
2.333722e-05, 5.498693e+07, 
2.350392e-05, 5.498694e+07, 
2.367061e-05, 5.498695e+07, 
2.383731e-05, 5.498696e+07, 
2.400400e-05, 5.498697e+07, 
2.417070e-05, 5.498697e+07, 
2.433739e-05, 5.498697e+07, 
2.450408e-05, 5.498697e+07, 
2.467078e-05, 5.498697e+07, 
2.483747e-05, 5.498696e+07, 
2.500417e-05, 5.498696e+07, 
2.517086e-05, 5.498695e+07, 
2.533756e-05, 5.498694e+07, 
2.550425e-05, 5.498693e+07, 
2.567095e-05, 5.498692e+07, 
2.583764e-05, 5.498690e+07, 
2.600433e-05, 5.498688e+07, 
2.617103e-05, 5.498686e+07, 
2.633772e-05, 5.498684e+07, 
2.650442e-05, 5.498682e+07, 
2.667111e-05, 5.498680e+07, 
2.683781e-05, 5.498677e+07, 
2.700450e-05, 5.498674e+07, 
2.717120e-05, 5.498671e+07, 
2.733789e-05, 5.498668e+07, 
2.750458e-05, 5.498664e+07, 
2.767128e-05, 5.498661e+07, 
2.783797e-05, 5.498657e+07, 
2.800467e-05, 5.498653e+07, 
2.817136e-05, 5.498649e+07, 
2.833806e-05, 5.498645e+07, 
