0, 5.492366e+07, 
1.666944e-07, 5.492423e+07, 
3.333889e-07, 5.492480e+07, 
5.000833e-07, 5.492536e+07, 
6.667778e-07, 5.492592e+07, 
8.334722e-07, 5.492648e+07, 
1.000167e-06, 5.492704e+07, 
1.166861e-06, 5.492760e+07, 
1.333556e-06, 5.492815e+07, 
1.500250e-06, 5.492870e+07, 
1.666944e-06, 5.492925e+07, 
1.833639e-06, 5.492980e+07, 
2.000333e-06, 5.493035e+07, 
2.167028e-06, 5.493089e+07, 
2.333722e-06, 5.493143e+07, 
2.500417e-06, 5.493197e+07, 
2.667111e-06, 5.493251e+07, 
2.833806e-06, 5.493304e+07, 
3.000500e-06, 5.493358e+07, 
3.167195e-06, 5.493411e+07, 
3.333889e-06, 5.493464e+07, 
3.500583e-06, 5.493517e+07, 
3.667278e-06, 5.493569e+07, 
3.833972e-06, 5.493622e+07, 
4.000667e-06, 5.493674e+07, 
4.167361e-06, 5.493726e+07, 
4.334056e-06, 5.493777e+07, 
4.500750e-06, 5.493829e+07, 
4.667445e-06, 5.493880e+07, 
4.834139e-06, 5.493931e+07, 
5.000833e-06, 5.493982e+07, 
5.167528e-06, 5.494033e+07, 
5.334222e-06, 5.494084e+07, 
5.500917e-06, 5.494134e+07, 
5.667611e-06, 5.494184e+07, 
5.834306e-06, 5.494234e+07, 
6.001000e-06, 5.494284e+07, 
6.167695e-06, 5.494333e+07, 
6.334389e-06, 5.494383e+07, 
6.501084e-06, 5.494432e+07, 
6.667778e-06, 5.494481e+07, 
6.834472e-06, 5.494530e+07, 
7.001167e-06, 5.494578e+07, 
7.167861e-06, 5.494626e+07, 
7.334556e-06, 5.494675e+07, 
7.501250e-06, 5.494723e+07, 
7.667945e-06, 5.494770e+07, 
7.834639e-06, 5.494818e+07, 
8.001334e-06, 5.494865e+07, 
8.168028e-06, 5.494912e+07, 
8.334722e-06, 5.494959e+07, 
8.501417e-06, 5.495006e+07, 
8.668111e-06, 5.495053e+07, 
8.834806e-06, 5.495099e+07, 
9.001500e-06, 5.495145e+07, 
9.168195e-06, 5.495191e+07, 
9.334889e-06, 5.495237e+07, 
9.501584e-06, 5.495282e+07, 
9.668278e-06, 5.495328e+07, 
9.834972e-06, 5.495373e+07, 
1.000167e-05, 5.495418e+07, 
1.016836e-05, 5.495462e+07, 
1.033506e-05, 5.495507e+07, 
1.050175e-05, 5.495551e+07, 
1.066844e-05, 5.495595e+07, 
1.083514e-05, 5.495639e+07, 
1.100183e-05, 5.495683e+07, 
1.116853e-05, 5.495727e+07, 
1.133522e-05, 5.495770e+07, 
1.150192e-05, 5.495813e+07, 
1.166861e-05, 5.495856e+07, 
1.183531e-05, 5.495899e+07, 
1.200200e-05, 5.495941e+07, 
1.216869e-05, 5.495984e+07, 
1.233539e-05, 5.496026e+07, 
1.250208e-05, 5.496068e+07, 
1.266878e-05, 5.496110e+07, 
1.283547e-05, 5.496151e+07, 
1.300217e-05, 5.496192e+07, 
1.316886e-05, 5.496234e+07, 
1.333556e-05, 5.496275e+07, 
1.350225e-05, 5.496315e+07, 
1.366894e-05, 5.496356e+07, 
1.383564e-05, 5.496396e+07, 
1.400233e-05, 5.496436e+07, 
1.416903e-05, 5.496476e+07, 
1.433572e-05, 5.496516e+07, 
1.450242e-05, 5.496556e+07, 
1.466911e-05, 5.496595e+07, 
1.483581e-05, 5.496634e+07, 
1.500250e-05, 5.496673e+07, 
1.516919e-05, 5.496712e+07, 
1.533589e-05, 5.496750e+07, 
1.550258e-05, 5.496789e+07, 
1.566928e-05, 5.496827e+07, 
1.583597e-05, 5.496865e+07, 
1.600267e-05, 5.496903e+07, 
1.616936e-05, 5.496940e+07, 
1.633606e-05, 5.496978e+07, 
1.650275e-05, 5.497015e+07, 
1.666944e-05, 5.497052e+07, 
1.683614e-05, 5.497089e+07, 
1.700283e-05, 5.497125e+07, 
1.716953e-05, 5.497162e+07, 
1.733622e-05, 5.497198e+07, 
1.750292e-05, 5.497234e+07, 
1.766961e-05, 5.497270e+07, 
1.783631e-05, 5.497305e+07, 
1.800300e-05, 5.497340e+07, 
1.816969e-05, 5.497376e+07, 
1.833639e-05, 5.497411e+07, 
1.850308e-05, 5.497445e+07, 
1.866978e-05, 5.497480e+07, 
