0, 1.361178e+07, 3.060455e+07, 5.327222e+07, 4.420286e+07, 
1.666944e-07, 1.361142e+07, 3.060272e+07, 5.326667e+07, 4.419904e+07, 
3.333889e-07, 1.361106e+07, 3.060089e+07, 5.326112e+07, 4.419522e+07, 
5.000833e-07, 1.361070e+07, 3.059906e+07, 5.325558e+07, 4.419140e+07, 
6.667778e-07, 1.361033e+07, 3.059723e+07, 5.325003e+07, 4.418758e+07, 
8.334722e-07, 1.360997e+07, 3.059539e+07, 5.324448e+07, 4.418376e+07, 
1.000167e-06, 1.360961e+07, 3.059356e+07, 5.323894e+07, 4.417994e+07, 
1.166861e-06, 1.360925e+07, 3.059173e+07, 5.323339e+07, 4.417613e+07, 
1.333556e-06, 1.360889e+07, 3.058990e+07, 5.322784e+07, 4.417231e+07, 
1.500250e-06, 1.360852e+07, 3.058807e+07, 5.322229e+07, 4.416849e+07, 
1.666944e-06, 1.360816e+07, 3.058624e+07, 5.321675e+07, 4.416467e+07, 
1.833639e-06, 1.360780e+07, 3.058441e+07, 5.321120e+07, 4.416085e+07, 
2.000333e-06, 1.360744e+07, 3.058258e+07, 5.320565e+07, 4.415703e+07, 
2.167028e-06, 1.360707e+07, 3.058075e+07, 5.320011e+07, 4.415321e+07, 
2.333722e-06, 1.360671e+07, 3.057892e+07, 5.319456e+07, 4.414939e+07, 
2.500417e-06, 1.360635e+07, 3.057709e+07, 5.318901e+07, 4.414557e+07, 
2.667111e-06, 1.360599e+07, 3.057526e+07, 5.318347e+07, 4.414175e+07, 
2.833806e-06, 1.360563e+07, 3.057343e+07, 5.317792e+07, 4.413794e+07, 
3.000500e-06, 1.360526e+07, 3.057160e+07, 5.317238e+07, 4.413412e+07, 
3.167195e-06, 1.360490e+07, 3.056976e+07, 5.316683e+07, 4.413030e+07, 
3.333889e-06, 1.360454e+07, 3.056793e+07, 5.316128e+07, 4.412648e+07, 
3.500583e-06, 1.360418e+07, 3.056610e+07, 5.315574e+07, 4.412266e+07, 
3.667278e-06, 1.360382e+07, 3.056427e+07, 5.315019e+07, 4.411884e+07, 
3.833972e-06, 1.360345e+07, 3.056244e+07, 5.314465e+07, 4.411502e+07, 
4.000667e-06, 1.360309e+07, 3.056061e+07, 5.313910e+07, 4.411121e+07, 
4.167361e-06, 1.360273e+07, 3.055878e+07, 5.313355e+07, 4.410739e+07, 
4.334056e-06, 1.360237e+07, 3.055695e+07, 5.312801e+07, 4.410357e+07, 
4.500750e-06, 1.360200e+07, 3.055512e+07, 5.312246e+07, 4.409975e+07, 
4.667445e-06, 1.360164e+07, 3.055329e+07, 5.311692e+07, 4.409593e+07, 
4.834139e-06, 1.360128e+07, 3.055146e+07, 5.311137e+07, 4.409211e+07, 
5.000833e-06, 1.360092e+07, 3.054963e+07, 5.310583e+07, 4.408830e+07, 
5.167528e-06, 1.360056e+07, 3.054780e+07, 5.310028e+07, 4.408448e+07, 
5.334222e-06, 1.360019e+07, 3.054597e+07, 5.309474e+07, 4.408066e+07, 
5.500917e-06, 1.359983e+07, 3.054414e+07, 5.308919e+07, 4.407684e+07, 
5.667611e-06, 1.359947e+07, 3.054231e+07, 5.308364e+07, 4.407302e+07, 
5.834306e-06, 1.359911e+07, 3.054048e+07, 5.307810e+07, 4.406921e+07, 
6.001000e-06, 1.359875e+07, 3.053865e+07, 5.307255e+07, 4.406539e+07, 
6.167695e-06, 1.359838e+07, 3.053681e+07, 5.306701e+07, 4.406157e+07, 
6.334389e-06, 1.359802e+07, 3.053498e+07, 5.306146e+07, 4.405775e+07, 
6.501084e-06, 1.359766e+07, 3.053315e+07, 5.305592e+07, 4.405393e+07, 
6.667778e-06, 1.359730e+07, 3.053132e+07, 5.305038e+07, 4.405012e+07, 
6.834472e-06, 1.359693e+07, 3.052949e+07, 5.304483e+07, 4.404630e+07, 
7.001167e-06, 1.359657e+07, 3.052766e+07, 5.303929e+07, 4.404248e+07, 
7.167861e-06, 1.359621e+07, 3.052583e+07, 5.303374e+07, 4.403866e+07, 
7.334556e-06, 1.359585e+07, 3.052400e+07, 5.302820e+07, 4.403484e+07, 
