0, 1.045058e+05, 3.289805e+05, 1.032734e+06, 3.212650e+06, 9.701843e+06, 2.666999e+07, 5.605729e+07, 5.581998e+07, 5.426835e+07, 4.489854e+07, 
2.500625e-07, 1.045013e+05, 3.289663e+05, 1.032687e+06, 3.212487e+06, 9.701187e+06, 2.666708e+07, 5.604783e+07, 5.581062e+07, 5.425967e+07, 4.489337e+07, 
5.001250e-07, 1.044969e+05, 3.289521e+05, 1.032641e+06, 3.212323e+06, 9.700531e+06, 2.666418e+07, 5.603838e+07, 5.580128e+07, 5.425101e+07, 4.488821e+07, 
7.501875e-07, 1.044925e+05, 3.289379e+05, 1.032594e+06, 3.212160e+06, 9.699875e+06, 2.666127e+07, 5.602895e+07, 5.579196e+07, 5.424236e+07, 4.488306e+07, 
1.000250e-06, 1.044880e+05, 3.289237e+05, 1.032548e+06, 3.211996e+06, 9.699220e+06, 2.665837e+07, 5.601953e+07, 5.578265e+07, 5.423373e+07, 4.487792e+07, 
1.250313e-06, 1.044835e+05, 3.289095e+05, 1.032501e+06, 3.211833e+06, 9.698564e+06, 2.665548e+07, 5.601014e+07, 5.577336e+07, 5.422511e+07, 4.487280e+07, 
1.500375e-06, 1.044791e+05, 3.288952e+05, 1.032454e+06, 3.211669e+06, 9.697909e+06, 2.665259e+07, 5.600075e+07, 5.576409e+07, 5.421651e+07, 4.486769e+07, 
1.750438e-06, 1.044746e+05, 3.288810e+05, 1.032408e+06, 3.211505e+06, 9.697254e+06, 2.664970e+07, 5.599139e+07, 5.575483e+07, 5.420793e+07, 4.486258e+07, 
2.000500e-06, 1.044701e+05, 3.288667e+05, 1.032361e+06, 3.211341e+06, 9.696599e+06, 2.664681e+07, 5.598204e+07, 5.574559e+07, 5.419936e+07, 4.485750e+07, 
2.250563e-06, 1.044656e+05, 3.288524e+05, 1.032314e+06, 3.211177e+06, 9.695944e+06, 2.664393e+07, 5.597271e+07, 5.573636e+07, 5.419081e+07, 4.485242e+07, 
2.500625e-06, 1.044612e+05, 3.288380e+05, 1.032267e+06, 3.211013e+06, 9.695289e+06, 2.664105e+07, 5.596339e+07, 5.572715e+07, 5.418227e+07, 4.484735e+07, 
2.750688e-06, 1.044567e+05, 3.288237e+05, 1.032220e+06, 3.210848e+06, 9.694634e+06, 2.663818e+07, 5.595410e+07, 5.571796e+07, 5.417375e+07, 4.484230e+07, 
3.000750e-06, 1.044522e+05, 3.288093e+05, 1.032173e+06, 3.210684e+06, 9.693980e+06, 2.663531e+07, 5.594481e+07, 5.570879e+07, 5.416525e+07, 4.483726e+07, 
3.250813e-06, 1.044476e+05, 3.287949e+05, 1.032126e+06, 3.210519e+06, 9.693325e+06, 2.663244e+07, 5.593555e+07, 5.569963e+07, 5.415676e+07, 4.483223e+07, 
3.500875e-06, 1.044431e+05, 3.287805e+05, 1.032079e+06, 3.210354e+06, 9.692671e+06, 2.662957e+07, 5.592630e+07, 5.569049e+07, 5.414828e+07, 4.482721e+07, 
3.750938e-06, 1.044386e+05, 3.287660e+05, 1.032031e+06, 3.210190e+06, 9.692016e+06, 2.662671e+07, 5.591707e+07, 5.568136e+07, 5.413983e+07, 4.482221e+07, 
4.001000e-06, 1.044341e+05, 3.287516e+05, 1.031984e+06, 3.210025e+06, 9.691362e+06, 2.662386e+07, 5.590785e+07, 5.567225e+07, 5.413139e+07, 4.481722e+07, 
4.251063e-06, 1.044295e+05, 3.287371e+05, 1.031937e+06, 3.209859e+06, 9.690708e+06, 2.662100e+07, 5.589866e+07, 5.566316e+07, 5.412296e+07, 4.481224e+07, 
4.501125e-06, 1.044250e+05, 3.287226e+05, 1.031889e+06, 3.209694e+06, 9.690054e+06, 2.661815e+07, 5.588948e+07, 5.565409e+07, 5.411455e+07, 4.480727e+07, 
4.751188e-06, 1.044204e+05, 3.287081e+05, 1.031842e+06, 3.209529e+06, 9.689400e+06, 2.661530e+07, 5.588031e+07, 5.564503e+07, 5.410616e+07, 4.480232e+07, 
5.001250e-06, 1.044159e+05, 3.286935e+05, 1.031794e+06, 3.209363e+06, 9.688746e+06, 2.661246e+07, 5.587117e+07, 5.563599e+07, 5.409778e+07, 4.479737e+07, 
5.251313e-06, 1.044113e+05, 3.286790e+05, 1.031747e+06, 3.209198e+06, 9.688092e+06, 2.660962e+07, 5.586204e+07, 5.562696e+07, 5.408942e+07, 4.479244e+07, 
5.501375e-06, 1.044067e+05, 3.286644e+05, 1.031699e+06, 3.209032e+06, 9.687438e+06, 2.660679e+07, 5.585292e+07, 5.561796e+07, 5.408108e+07, 4.478752e+07, 
5.751438e-06, 1.044022e+05, 3.286498e+05, 1.031651e+06, 3.208866e+06, 9.686785e+06, 2.660395e+07, 5.584383e+07, 5.560896e+07, 5.407275e+07, 4.478262e+07, 
6.001500e-06, 1.043976e+05, 3.286351e+05, 1.031604e+06, 3.208700e+06, 9.686131e+06, 2.660112e+07, 5.583475e+07, 5.559999e+07, 5.406444e+07, 4.477772e+07, 
6.251563e-06, 1.043930e+05, 3.286205e+05, 1.031556e+06, 3.208534e+06, 9.685478e+06, 2.659830e+07, 5.582568e+07, 5.559103e+07, 5.405614e+07, 4.477284e+07, 
6.501625e-06, 1.043884e+05, 3.286058e+05, 1.031508e+06, 3.208367e+06, 9.684825e+06, 2.659547e+07, 5.581664e+07, 5.558209e+07, 5.404787e+07, 4.476797e+07, 
6.751688e-06, 1.043838e+05, 3.285911e+05, 1.031460e+06, 3.208201e+06, 9.684171e+06, 2.659266e+07, 5.580761e+07, 5.557317e+07, 5.403960e+07, 4.476311e+07, 
7.001750e-06, 1.043792e+05, 3.285764e+05, 1.031412e+06, 3.208034e+06, 9.683518e+06, 2.658984e+07, 5.579860e+07, 5.556427e+07, 5.403136e+07, 4.475827e+07, 
7.251813e-06, 1.043745e+05, 3.285617e+05, 1.031364e+06, 3.207868e+06, 9.682865e+06, 2.658703e+07, 5.578961e+07, 5.555538e+07, 5.402313e+07, 4.475344e+07, 
7.501875e-06, 1.043699e+05, 3.285469e+05, 1.031316e+06, 3.207701e+06, 9.682212e+06, 2.658422e+07, 5.578063e+07, 5.554651e+07, 5.401491e+07, 4.474862e+07, 
7.751938e-06, 1.043653e+05, 3.285322e+05, 1.031268e+06, 3.207534e+06, 9.681560e+06, 2.658142e+07, 5.577167e+07, 5.553765e+07, 5.400672e+07, 4.474381e+07, 
8.002001e-06, 1.043606e+05, 3.285174e+05, 1.031219e+06, 3.207367e+06, 9.680907e+06, 2.657862e+07, 5.576273e+07, 5.552881e+07, 5.399854e+07, 4.473902e+07, 
8.252063e-06, 1.043560e+05, 3.285025e+05, 1.031171e+06, 3.207199e+06, 9.680254e+06, 2.657582e+07, 5.575381e+07, 5.551999e+07, 5.399037e+07, 4.473423e+07, 
8.502126e-06, 1.043513e+05, 3.284877e+05, 1.031123e+06, 3.207032e+06, 9.679602e+06, 2.657302e+07, 5.574490e+07, 5.551119e+07, 5.398222e+07, 4.472946e+07, 
8.752188e-06, 1.043467e+05, 3.284728e+05, 1.031074e+06, 3.206864e+06, 9.678949e+06, 2.657023e+07, 5.573601e+07, 5.550241e+07, 5.397409e+07, 4.472471e+07, 
9.002251e-06, 1.043420e+05, 3.284580e+05, 1.031026e+06, 3.206697e+06, 9.678297e+06, 2.656745e+07, 5.572714e+07, 5.549364e+07, 5.396598e+07, 4.471996e+07, 
9.252313e-06, 1.043373e+05, 3.284431e+05, 1.030977e+06, 3.206529e+06, 9.677645e+06, 2.656466e+07, 5.571828e+07, 5.548489e+07, 5.395788e+07, 4.471523e+07, 
9.502376e-06, 1.043326e+05, 3.284281e+05, 1.030929e+06, 3.206361e+06, 9.676992e+06, 2.656188e+07, 5.570944e+07, 5.547615e+07, 5.394980e+07, 4.471051e+07, 
9.752438e-06, 1.043279e+05, 3.284132e+05, 1.030880e+06, 3.206193e+06, 9.676340e+06, 2.655911e+07, 5.570062e+07, 5.546744e+07, 5.394173e+07, 4.470580e+07, 
1.000250e-05, 1.043232e+05, 3.283982e+05, 1.030831e+06, 3.206025e+06, 9.675688e+06, 2.655633e+07, 5.569182e+07, 5.545874e+07, 5.393369e+07, 4.470111e+07, 
