0, 2.000000e+01, 2.000000e+01, 2.000000e+01, 2.000000e+01, 
1.666944e-07, 2.004242e+01, 2.009483e+01, 2.016389e+01, 2.013638e+01, 
3.333889e-07, 2.008484e+01, 2.018966e+01, 2.032779e+01, 2.027276e+01, 
5.000833e-07, 2.012726e+01, 2.028450e+01, 2.049172e+01, 2.040917e+01, 
6.667778e-07, 2.016968e+01, 2.037935e+01, 2.065566e+01, 2.054558e+01, 
8.334722e-07, 2.021210e+01, 2.047420e+01, 2.081962e+01, 2.068201e+01, 
1.000167e-06, 2.025452e+01, 2.056906e+01, 2.098359e+01, 2.081845e+01, 
1.166861e-06, 2.029694e+01, 2.066392e+01, 2.114759e+01, 2.095490e+01, 
1.333556e-06, 2.033937e+01, 2.075878e+01, 2.131160e+01, 2.109136e+01, 
1.500250e-06, 2.038179e+01, 2.085366e+01, 2.147563e+01, 2.122784e+01, 
1.666944e-06, 2.042422e+01, 2.094853e+01, 2.163968e+01, 2.136433e+01, 
1.833639e-06, 2.046664e+01, 2.104342e+01, 2.180374e+01, 2.150083e+01, 
2.000333e-06, 2.050907e+01, 2.113830e+01, 2.196782e+01, 2.163735e+01, 
2.167028e-06, 2.055150e+01, 2.123320e+01, 2.213192e+01, 2.177388e+01, 
2.333722e-06, 2.059393e+01, 2.132810e+01, 2.229604e+01, 2.191042e+01, 
2.500417e-06, 2.063636e+01, 2.142300e+01, 2.246018e+01, 2.204697e+01, 
2.667111e-06, 2.067879e+01, 2.151791e+01, 2.262433e+01, 2.218354e+01, 
2.833806e-06, 2.072122e+01, 2.161282e+01, 2.278850e+01, 2.232012e+01, 
3.000500e-06, 2.076365e+01, 2.170774e+01, 2.295269e+01, 2.245671e+01, 
3.167195e-06, 2.080608e+01, 2.180267e+01, 2.311690e+01, 2.259331e+01, 
3.333889e-06, 2.084851e+01, 2.189760e+01, 2.328112e+01, 2.272993e+01, 
3.500583e-06, 2.089095e+01, 2.199253e+01, 2.344537e+01, 2.286656e+01, 
3.667278e-06, 2.093338e+01, 2.208748e+01, 2.360963e+01, 2.300320e+01, 
3.833972e-06, 2.097582e+01, 2.218242e+01, 2.377391e+01, 2.313986e+01, 
4.000667e-06, 2.101826e+01, 2.227737e+01, 2.393820e+01, 2.327653e+01, 
4.167361e-06, 2.106069e+01, 2.237233e+01, 2.410252e+01, 2.341321e+01, 
4.334056e-06, 2.110313e+01, 2.246729e+01, 2.426685e+01, 2.354990e+01, 
4.500750e-06, 2.114557e+01, 2.256226e+01, 2.443120e+01, 2.368661e+01, 
4.667445e-06, 2.118801e+01, 2.265723e+01, 2.459556e+01, 2.382333e+01, 
4.834139e-06, 2.123045e+01, 2.275221e+01, 2.475995e+01, 2.396006e+01, 
5.000833e-06, 2.127289e+01, 2.284720e+01, 2.492435e+01, 2.409680e+01, 
5.167528e-06, 2.131533e+01, 2.294218e+01, 2.508877e+01, 2.423356e+01, 
5.334222e-06, 2.135778e+01, 2.303718e+01, 2.525321e+01, 2.437033e+01, 
5.500917e-06, 2.140022e+01, 2.313218e+01, 2.541766e+01, 2.450711e+01, 
5.667611e-06, 2.144267e+01, 2.322718e+01, 2.558214e+01, 2.464391e+01, 
5.834306e-06, 2.148511e+01, 2.332219e+01, 2.574663e+01, 2.478072e+01, 
6.001000e-06, 2.152756e+01, 2.341721e+01, 2.591114e+01, 2.491754e+01, 
6.167695e-06, 2.157000e+01, 2.351223e+01, 2.607566e+01, 2.505437e+01, 
6.334389e-06, 2.161245e+01, 2.360726e+01, 2.624021e+01, 2.519121e+01, 
6.501084e-06, 2.165490e+01, 2.370229e+01, 2.640477e+01, 2.532807e+01, 
6.667778e-06, 2.169735e+01, 2.379732e+01, 2.656935e+01, 2.546495e+01, 
6.834472e-06, 2.173980e+01, 2.389237e+01, 2.673395e+01, 2.560183e+01, 
7.001167e-06, 2.178225e+01, 2.398741e+01, 2.689856e+01, 2.573873e+01, 
7.167861e-06, 2.182470e+01, 2.408247e+01, 2.706319e+01, 2.587564e+01, 
7.334556e-06, 2.186716e+01, 2.417752e+01, 2.722784e+01, 2.601256e+01, 
7.501250e-06, 2.190961e+01, 2.427259e+01, 2.739251e+01, 2.614949e+01, 
7.667945e-06, 2.195206e+01, 2.436766e+01, 2.755720e+01, 2.628644e+01, 
7.834639e-06, 2.199452e+01, 2.446273e+01, 2.772190e+01, 2.642340e+01, 
8.001334e-06, 2.203697e+01, 2.455781e+01, 2.788662e+01, 2.656037e+01, 
8.168028e-06, 2.207943e+01, 2.465289e+01, 2.805136e+01, 2.669736e+01, 
8.334722e-06, 2.212189e+01, 2.474798e+01, 2.821612e+01, 2.683436e+01, 
8.501417e-06, 2.216435e+01, 2.484308e+01, 2.838090e+01, 2.697137e+01, 
8.668111e-06, 2.220681e+01, 2.493818e+01, 2.854569e+01, 2.710839e+01, 
8.834806e-06, 2.224927e+01, 2.503329e+01, 2.871050e+01, 2.724543e+01, 
9.001500e-06, 2.229173e+01, 2.512840e+01, 2.887533e+01, 2.738248e+01, 
9.168195e-06, 2.233419e+01, 2.522351e+01, 2.904017e+01, 2.751954e+01, 
9.334889e-06, 2.237665e+01, 2.531864e+01, 2.920504e+01, 2.765662e+01, 
9.501584e-06, 2.241911e+01, 2.541376e+01, 2.936992e+01, 2.779370e+01, 
9.668278e-06, 2.246158e+01, 2.550890e+01, 2.953482e+01, 2.793080e+01, 
9.834972e-06, 2.250404e+01, 2.560403e+01, 2.969973e+01, 2.806792e+01, 
1.000167e-05, 2.254651e+01, 2.569918e+01, 2.986467e+01, 2.820504e+01, 
1.016836e-05, 2.258897e+01, 2.579433e+01, 3.002962e+01, 2.834218e+01, 
1.033506e-05, 2.263144e+01, 2.588948e+01, 3.019459e+01, 2.847933e+01, 
1.050175e-05, 2.267391e+01, 2.598464e+01, 3.035958e+01, 2.861650e+01, 
1.066844e-05, 2.271638e+01, 2.607980e+01, 3.052459e+01, 2.875367e+01, 
1.083514e-05, 2.275885e+01, 2.617497e+01, 3.068961e+01, 2.889086e+01, 
1.100183e-05, 2.280132e+01, 2.627015e+01, 3.085465e+01, 2.902806e+01, 
1.116853e-05, 2.284379e+01, 2.636533e+01, 3.101971e+01, 2.916528e+01, 
1.133522e-05, 2.288626e+01, 2.646051e+01, 3.118479e+01, 2.930250e+01, 
1.150192e-05, 2.292873e+01, 2.655571e+01, 3.134988e+01, 2.943974e+01, 
1.166861e-05, 2.297120e+01, 2.665090e+01, 3.151499e+01, 2.957700e+01, 
1.183531e-05, 2.301368e+01, 2.674610e+01, 3.168012e+01, 2.971426e+01, 
1.200200e-05, 2.305615e+01, 2.684131e+01, 3.184527e+01, 2.985154e+01, 
1.216869e-05, 2.309863e+01, 2.693652e+01, 3.201043e+01, 2.998883e+01, 
1.233539e-05, 2.314111e+01, 2.703174e+01, 3.217562e+01, 3.012613e+01, 
1.250208e-05, 2.318358e+01, 2.712696e+01, 3.234082e+01, 3.026345e+01, 
1.266878e-05, 2.322606e+01, 2.722219e+01, 3.250604e+01, 3.040078e+01, 
1.283547e-05, 2.326854e+01, 2.731743e+01, 3.267127e+01, 3.053812e+01, 
1.300217e-05, 2.331102e+01, 2.741267e+01, 3.283653e+01, 3.067548e+01, 
1.316886e-05, 2.335350e+01, 2.750791e+01, 3.300180e+01, 3.081284e+01, 
1.333556e-05, 2.339598e+01, 2.760316e+01, 3.316709e+01, 3.095022e+01, 
1.350225e-05, 2.343847e+01, 2.769841e+01, 3.333240e+01, 3.108761e+01, 
1.366894e-05, 2.348095e+01, 2.779367e+01, 3.349772e+01, 3.122502e+01, 
1.383564e-05, 2.352343e+01, 2.788894e+01, 3.366306e+01, 3.136244e+01, 
1.400233e-05, 2.356592e+01, 2.798421e+01, 3.382842e+01, 3.149987e+01, 
1.416903e-05, 2.360840e+01, 2.807949e+01, 3.399380e+01, 3.163731e+01, 
1.433572e-05, 2.365089e+01, 2.817477e+01, 3.415920e+01, 3.177477e+01, 
1.450242e-05, 2.369338e+01, 2.827006e+01, 3.432461e+01, 3.191224e+01, 
1.466911e-05, 2.373586e+01, 2.836535e+01, 3.449004e+01, 3.204972e+01, 
1.483581e-05, 2.377835e+01, 2.846064e+01, 3.465549e+01, 3.218721e+01, 
1.500250e-05, 2.382084e+01, 2.855595e+01, 3.482096e+01, 3.232472e+01, 
1.516919e-05, 2.386333e+01, 2.865126e+01, 3.498645e+01, 3.246224e+01, 
1.533589e-05, 2.390582e+01, 2.874657e+01, 3.515195e+01, 3.259977e+01, 
1.550258e-05, 2.394831e+01, 2.884189e+01, 3.531747e+01, 3.273732e+01, 
1.566928e-05, 2.399081e+01, 2.893721e+01, 3.548301e+01, 3.287487e+01, 
1.583597e-05, 2.403330e+01, 2.903254e+01, 3.564856e+01, 3.301244e+01, 
1.600267e-05, 2.407579e+01, 2.912788e+01, 3.581414e+01, 3.315003e+01, 
1.616936e-05, 2.411829e+01, 2.922322e+01, 3.597973e+01, 3.328762e+01, 
1.633606e-05, 2.416079e+01, 2.931856e+01, 3.614534e+01, 3.342523e+01, 
1.650275e-05, 2.420328e+01, 2.941391e+01, 3.631096e+01, 3.356285e+01, 
1.666944e-05, 2.424578e+01, 2.950927e+01, 3.647661e+01, 3.370049e+01, 
1.683614e-05, 2.428828e+01, 2.960463e+01, 3.664227e+01, 3.383813e+01, 
1.700283e-05, 2.433078e+01, 2.970000e+01, 3.680795e+01, 3.397579e+01, 
1.716953e-05, 2.437328e+01, 2.979537e+01, 3.697365e+01, 3.411346e+01, 
1.733622e-05, 2.441578e+01, 2.989075e+01, 3.713936e+01, 3.425115e+01, 
1.750292e-05, 2.445828e+01, 2.998613e+01, 3.730510e+01, 3.438885e+01, 
1.766961e-05, 2.450078e+01, 3.008152e+01, 3.747085e+01, 3.452656e+01, 
1.783631e-05, 2.454328e+01, 3.017691e+01, 3.763661e+01, 3.466428e+01, 
1.800300e-05, 2.458579e+01, 3.027231e+01, 3.780240e+01, 3.480201e+01, 
1.816969e-05, 2.462829e+01, 3.036771e+01, 3.796821e+01, 3.493976e+01, 
1.833639e-05, 2.467080e+01, 3.046312e+01, 3.813403e+01, 3.507752e+01, 
1.850308e-05, 2.471331e+01, 3.055854e+01, 3.829987e+01, 3.521530e+01, 
1.866978e-05, 2.475581e+01, 3.065396e+01, 3.846572e+01, 3.535308e+01, 
1.883647e-05, 2.479832e+01, 3.074938e+01, 3.863160e+01, 3.549088e+01, 
1.900317e-05, 2.484083e+01, 3.084481e+01, 3.879749e+01, 3.562869e+01, 
1.916986e-05, 2.488334e+01, 3.094025e+01, 3.896340e+01, 3.576652e+01, 
1.933656e-05, 2.492585e+01, 3.103569e+01, 3.912933e+01, 3.590436e+01, 
1.950325e-05, 2.496836e+01, 3.113113e+01, 3.929528e+01, 3.604221e+01, 
1.966994e-05, 2.501087e+01, 3.122659e+01, 3.946124e+01, 3.618007e+01, 
1.983664e-05, 2.505338e+01, 3.132204e+01, 3.962722e+01, 3.631794e+01, 
2.000333e-05, 2.509590e+01, 3.141751e+01, 3.979322e+01, 3.645583e+01, 
2.017003e-05, 2.513841e+01, 3.151297e+01, 3.995924e+01, 3.659373e+01, 
2.033672e-05, 2.518093e+01, 3.160845e+01, 4.012527e+01, 3.673165e+01, 
2.050342e-05, 2.522344e+01, 3.170392e+01, 4.029133e+01, 3.686957e+01, 
2.067011e-05, 2.526596e+01, 3.179941e+01, 4.045740e+01, 3.700751e+01, 
2.083681e-05, 2.530848e+01, 3.189490e+01, 4.062349e+01, 3.714546e+01, 
2.100350e-05, 2.535100e+01, 3.199039e+01, 4.078959e+01, 3.728343e+01, 
2.117020e-05, 2.539352e+01, 3.208589e+01, 4.095572e+01, 3.742140e+01, 
2.133689e-05, 2.543604e+01, 3.218140e+01, 4.112186e+01, 3.755939e+01, 
2.150358e-05, 2.547856e+01, 3.227691e+01, 4.128802e+01, 3.769740e+01, 
2.167028e-05, 2.552108e+01, 3.237242e+01, 4.145419e+01, 3.783541e+01, 
2.183697e-05, 2.556360e+01, 3.246794e+01, 4.162039e+01, 3.797344e+01, 
2.200367e-05, 2.560612e+01, 3.256347e+01, 4.178660e+01, 3.811148e+01, 
2.217036e-05, 2.564865e+01, 3.265900e+01, 4.195283e+01, 3.824953e+01, 
2.233706e-05, 2.569117e+01, 3.275454e+01, 4.211908e+01, 3.838760e+01, 
2.250375e-05, 2.573370e+01, 3.285008e+01, 4.228534e+01, 3.852568e+01, 
2.267045e-05, 2.577622e+01, 3.294563e+01, 4.245163e+01, 3.866377e+01, 
2.283714e-05, 2.581875e+01, 3.304118e+01, 4.261793e+01, 3.880187e+01, 
2.300383e-05, 2.586128e+01, 3.313674e+01, 4.278425e+01, 3.893999e+01, 
2.317053e-05, 2.590381e+01, 3.323230e+01, 4.295058e+01, 3.907812e+01, 
2.333722e-05, 2.594634e+01, 3.332787e+01, 4.311694e+01, 3.921626e+01, 
