0, 2.000000e+01, 
1.666944e-07, 2.017181e+01, 
3.333889e-07, 2.034364e+01, 
5.000833e-07, 2.051548e+01, 
6.667778e-07, 2.068735e+01, 
8.334722e-07, 2.085923e+01, 
1.000167e-06, 2.103114e+01, 
1.166861e-06, 2.120306e+01, 
1.333556e-06, 2.137500e+01, 
1.500250e-06, 2.154697e+01, 
1.666944e-06, 2.171895e+01, 
1.833639e-06, 2.189095e+01, 
2.000333e-06, 2.206297e+01, 
2.167028e-06, 2.223501e+01, 
2.333722e-06, 2.240707e+01, 
2.500417e-06, 2.257915e+01, 
2.667111e-06, 2.275125e+01, 
2.833806e-06, 2.292336e+01, 
3.000500e-06, 2.309550e+01, 
3.167195e-06, 2.326766e+01, 
3.333889e-06, 2.343983e+01, 
3.500583e-06, 2.361202e+01, 
3.667278e-06, 2.378424e+01, 
3.833972e-06, 2.395647e+01, 
4.000667e-06, 2.412872e+01, 
4.167361e-06, 2.430100e+01, 
4.334056e-06, 2.447329e+01, 
4.500750e-06, 2.464560e+01, 
4.667445e-06, 2.481793e+01, 
4.834139e-06, 2.499028e+01, 
5.000833e-06, 2.516264e+01, 
5.167528e-06, 2.533503e+01, 
5.334222e-06, 2.550744e+01, 
5.500917e-06, 2.567987e+01, 
5.667611e-06, 2.585231e+01, 
5.834306e-06, 2.602478e+01, 
6.001000e-06, 2.619726e+01, 
6.167695e-06, 2.636976e+01, 
6.334389e-06, 2.654229e+01, 
6.501084e-06, 2.671483e+01, 
6.667778e-06, 2.688739e+01, 
6.834472e-06, 2.705997e+01, 
7.001167e-06, 2.723257e+01, 
7.167861e-06, 2.740519e+01, 
7.334556e-06, 2.757783e+01, 
7.501250e-06, 2.775049e+01, 
7.667945e-06, 2.792317e+01, 
7.834639e-06, 2.809586e+01, 
8.001334e-06, 2.826858e+01, 
8.168028e-06, 2.844132e+01, 
8.334722e-06, 2.861407e+01, 
8.501417e-06, 2.878685e+01, 
8.668111e-06, 2.895964e+01, 
8.834806e-06, 2.913245e+01, 
9.001500e-06, 2.930528e+01, 
9.168195e-06, 2.947814e+01, 
9.334889e-06, 2.965101e+01, 
9.501584e-06, 2.982390e+01, 
9.668278e-06, 2.999681e+01, 
9.834972e-06, 3.016974e+01, 
1.000167e-05, 3.034268e+01, 
1.016836e-05, 3.051565e+01, 
1.033506e-05, 3.068864e+01, 
1.050175e-05, 3.086164e+01, 
1.066844e-05, 3.103467e+01, 
1.083514e-05, 3.120771e+01, 
1.100183e-05, 3.138078e+01, 
1.116853e-05, 3.155386e+01, 
1.133522e-05, 3.172697e+01, 
1.150192e-05, 3.190009e+01, 
1.166861e-05, 3.207323e+01, 
1.183531e-05, 3.224639e+01, 
1.200200e-05, 3.241957e+01, 
1.216869e-05, 3.259277e+01, 
1.233539e-05, 3.276599e+01, 
1.250208e-05, 3.293923e+01, 
1.266878e-05, 3.311248e+01, 
1.283547e-05, 3.328576e+01, 
1.300217e-05, 3.345906e+01, 
1.316886e-05, 3.363237e+01, 
1.333556e-05, 3.380571e+01, 
1.350225e-05, 3.397906e+01, 
1.366894e-05, 3.415243e+01, 
1.383564e-05, 3.432583e+01, 
1.400233e-05, 3.449924e+01, 
1.416903e-05, 3.467267e+01, 
1.433572e-05, 3.484612e+01, 
1.450242e-05, 3.501959e+01, 
1.466911e-05, 3.519308e+01, 
1.483581e-05, 3.536659e+01, 
1.500250e-05, 3.554012e+01, 
1.516919e-05, 3.571367e+01, 
1.533589e-05, 3.588723e+01, 
1.550258e-05, 3.606082e+01, 
1.566928e-05, 3.623442e+01, 
1.583597e-05, 3.640805e+01, 
1.600267e-05, 3.658169e+01, 
1.616936e-05, 3.675536e+01, 
1.633606e-05, 3.692904e+01, 
1.650275e-05, 3.710274e+01, 
1.666944e-05, 3.727646e+01, 
1.683614e-05, 3.745020e+01, 
1.700283e-05, 3.762396e+01, 
1.716953e-05, 3.779774e+01, 
1.733622e-05, 3.797154e+01, 
1.750292e-05, 3.814536e+01, 
1.766961e-05, 3.831920e+01, 
1.783631e-05, 3.849305e+01, 
1.800300e-05, 3.866693e+01, 
1.816969e-05, 3.884082e+01, 
1.833639e-05, 3.901474e+01, 
1.850308e-05, 3.918867e+01, 
1.866978e-05, 3.936263e+01, 
1.883647e-05, 3.953660e+01, 
1.900317e-05, 3.971059e+01, 
1.916986e-05, 3.988460e+01, 
1.933656e-05, 4.005863e+01, 
1.950325e-05, 4.023268e+01, 
1.966994e-05, 4.040675e+01, 
1.983664e-05, 4.058084e+01, 
2.000333e-05, 4.075495e+01, 
2.017003e-05, 4.092907e+01, 
